기관코드,상위기관코드,부서여부,기관명,영문기관명,팩스번호,홈페이지주소,상세주소,통계작성여부,표준통계작성기관여부,설립근거유형,설립근거명,기관유형코드,기관유형명,서비스여부
114008,114,Y,농림수산식품부 농촌정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114009,114,Y,농림수산식품부 농산과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114010,114,Y,농림수산식품부 농업기술지원과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114011,114,Y,농림수산식품부 식량관리과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114012,114,Y,농림수산식품부 가축위생과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114013,114,Y,농림수산식품부 축산물위생,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114014,114,Y,농림수산식품부 축산물위생과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114015,114,Y,농림수산식품부 축산경영과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114016,114,Y,농림수산식품부 통계기획,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114017,114,Y,농림수산식품부 농업정보통계팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114018,114,Y,농림수산식품부 소비안전과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114019,114,Y,농림수산식품부 구조정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114020,114,Y,농림수산식품부 맞춤형농정과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114021,114,Y,농림수산식품부 협동조합과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114022,114,Y,농림수산식품부 농촌진흥과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114023,114,Y,농림수산식품부 농산경영과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114024,114,Y,농림수산식품부 가축방역과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114025,114,Y,농림수산식품부 축산경영과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114026,114,Y,농림수산식품부 통계기획팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114027,114,Y,농촌정책국 농어촌사회과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114028,114,Y,수산정책실 어업자원관 양식산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114029,114,Y,농림축산식품부 농촌사회과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114030,114,Y,식품산업정책관 식품산업정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114031,114,Y,유통정책관 원예경영과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114032,114,Y,농림축산검역본부,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114033,114,Y,농촌정책국 농촌복지여성과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114034,114,Y,유통정책관 유통정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114035,114,Y,정책기획관 기획통계담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114036,114,Y,농업정책국 농가소득안정추진단,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114037,114,Y,유통정책관 원예산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114038,114,Y,소비과학정책관 친환경농업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114039,114,Y,농업정책국 농협경제지원팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114040,114,Y,소비과학정책관 종자생명산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114041,114,Y,정책기획관 정보화담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114042,114,Y,정책기획관 정보통계정책담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114043,114,Y,농림축산식품부 축산경영과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114044,114,Y,농림축산식품부 축산정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114045,114,Y,국립종자원 종자산업지원과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114046,114,Y,농림수산식품부 식량산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114047,114,Y,농림수산식품부 축산환경복지과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114048,114,Y,농림축산식품부 외식산업진흥과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114049,114,Y,농업정책국 청년농육성정책팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
114050,114,Y,농림축산식품부 축산환경자원과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115,,N,산업통상자원부,"Ministry of Trade, Industry and Energy",,https://www.motie.go.kr,,N,N,21101111,설립근거,1211011,중앙행정기관,Y
115000,115,Y,지식경제부 기타,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115001,115,Y,지식경제부 투자진흥과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115002,115,Y,지식경제부 산업기계과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115003,115,Y,지식경제부 생물환경표준과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115004,115,Y,지식경제부 생활복지표준과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115005,115,Y,지식경제부 유통물류과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115006,115,Y,지식경제부 기술사업화팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115007,115,Y,지식경제부 산업기술인력과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115008,115,Y,지식경제부 품질디자인과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115009,115,Y,지식경제부 산업정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115010,115,Y,지식경제부 섬유패션산업과,,,,,N,N,,,21101110,기관유형,Y
115011,115,Y,지식경제부 석탄산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115012,115,Y,지식경제부 수송기계산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115013,115,Y,지식경제부 자본재산업총괄과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115014,115,Y,지식경제부 자원정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115015,115,Y,지식경제부 자원개발과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115016,115,Y,지식경제부 자원정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
115017,115,Y,지식경제부 자원개발과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
