파일번호,기관코드,통계표명,주기구분,수록시점,서비스명,파일유형
4,143,(파일) 2011년 대졸자직업이동경로조사,연,2012,Ⅲ. 작목별 경영비 및 소득,hwp
5,143,(파일) 2011년 대졸자직업이동경로조사,연,2012,Ⅳ. 작업단계별 노동시간,hwp
6,143,(파일) 2011년 대졸자직업이동경로조사,연,2012,부록  작목별 10a당 소득분포,hwp
1,174,(파일) 2008년 공무원총조사,부정기,2008,성별 연령별,xlsx
2,174,(파일) 2008년 공무원총조사,부정기,2008,재직년수별,xlsx
3,174,(파일) 2008년 공무원총조사,부정기,2008,생활근거지별,xlsx
4,174,(파일) 2008년 공무원총조사,부정기,2008,최초 채용계급,xlsx
5,174,(파일) 2008년 공무원총조사,부정기,2008,채용형태,xlsx
6,174,(파일) 2008년 공무원총조사,부정기,2008,학력,xlsx
7,174,(파일) 2008년 공무원총조사,부정기,2008,전공분야,xlsx
8,174,(파일) 2008년 공무원총조사,부정기,2008,소지학위,xlsx
9,174,(파일) 2008년 공무원총조사,부정기,2008,혼인맞벌이,xlsx
10,174,(파일) 2008년 공무원총조사,부정기,2008,자녀수,xlsx
1,174,(파일) 2008년 한국노동패널조사,연,2012,전체현원,xlsx
2,174,(파일) 2008년 한국노동패널조사,연,2012,직종별 현원,xlsx
3,174,(파일) 2008년 한국노동패널조사,연,2012,일반직,xlsx
4,174,(파일) 2008년 한국노동패널조사,연,2012,연구 지도직,xlsx
5,174,(파일) 2008년 한국노동패널조사,연,2012,기능직,xlsx
6,174,(파일) 2008년 한국노동패널조사,연,2012,별정직,xlsx
7,174,(파일) 2008년 한국노동패널조사,연,2012,계 약 직,xlsx
8,174,(파일) 2008년 한국노동패널조사,연,2012,특정직 01,xlsx
9,174,(파일) 2008년 한국노동패널조사,연,2012,특정직2,xlsx
10,174,(파일) 2008년 한국노동패널조사,연,2012,여성 공무원,xlsx
1,174,(파일) 2010년 고령화연구패널조사,연,2012,전체현원,xlsx
2,174,(파일) 2010년 고령화연구패널조사,연,2012,직종별 현원,xlsx
3,174,(파일) 2010년 고령화연구패널조사,연,2012,일반직,xlsx
4,174,(파일) 2010년 고령화연구패널조사,연,2012,연구 지도직,xlsx
5,174,(파일) 2010년 고령화연구패널조사,연,2012,기능직,xlsx
6,174,(파일) 2010년 고령화연구패널조사,연,2012,별정직,xlsx
7,174,(파일) 2010년 고령화연구패널조사,연,2012,계 약 직,xlsx
8,174,(파일) 2010년 고령화연구패널조사,연,2012,특정직 01,xlsx
9,174,(파일) 2010년 고령화연구패널조사,연,2012,특정직2,xlsx
10,174,(파일) 2010년 고령화연구패널조사,연,2012,여성 공무원,xlsx
1,174,(파일) 2010년 한국노동패널조사,부정기,2008,성별 연령별,xlsx
2,174,(파일) 2010년 한국노동패널조사,부정기,2008,재직년수별,xlsx
3,174,(파일) 2010년 한국노동패널조사,부정기,2008,생활근거지별,xlsx
4,174,(파일) 2010년 한국노동패널조사,부정기,2008,최초 채용계급,xlsx
5,174,(파일) 2010년 한국노동패널조사,부정기,2008,채용형태,xlsx
6,174,(파일) 2010년 한국노동패널조사,부정기,2008,학력,xlsx
7,174,(파일) 2010년 한국노동패널조사,부정기,2008,전공분야,xlsx
8,174,(파일) 2010년 한국노동패널조사,부정기,2008,소지학위,xlsx
9,174,(파일) 2010년 한국노동패널조사,부정기,2008,혼인맞벌이,xlsx
10,174,(파일) 2010년 한국노동패널조사,부정기,2008,자녀수,xlsx
1,174,(파일) 2012년 고용보험통계,부정기,2013,성별연령별,xls
2,174,(파일) 2012년 고용보험통계,부정기,2013,재직연수별,xls
3,174,(파일) 2012년 고용보험통계,부정기,2013,생활근거지별,xls
4,174,(파일) 2012년 고용보험통계,부정기,2013,최초채용계급,xls
5,174,(파일) 2012년 고용보험통계,부정기,2013,채용형태,xls
6,174,(파일) 2012년 고용보험통계,부정기,2013,학력,xls
7,174,(파일) 2012년 고용보험통계,부정기,2013,전공분야,xls
8,174,(파일) 2012년 고용보험통계,부정기,2013,소지학위,xls
9,174,(파일) 2012년 고용보험통계,부정기,2013,혼인맞벌이,xls
10,174,(파일) 2012년 고용보험통계,부정기,2013,자녀수,xls
1,174,(파일) 2013년 공무원총조사,부정기,2013,성별연령별,xls
2,174,(파일) 2013년 공무원총조사,부정기,2013,재직연수별,xls
3,174,(파일) 2013년 공무원총조사,부정기,2013,생활근거지별,xls
4,174,(파일) 2013년 공무원총조사,부정기,2013,최초채용계급,xls
5,174,(파일) 2013년 공무원총조사,부정기,2013,채용형태,xls
6,174,(파일) 2013년 공무원총조사,부정기,2013,학력,xls
7,174,(파일) 2013년 공무원총조사,부정기,2013,전공분야,xls
8,174,(파일) 2013년 공무원총조사,부정기,2013,소지학위,xls
9,174,(파일) 2013년 공무원총조사,부정기,2013,혼인맞벌이,xls
10,174,(파일) 2013년 공무원총조사,부정기,2013,자녀수,xls
1,174,(파일) 2018년 공무원총조사,부정기,2018,2018년 공무원총조사,xlsx
1,174,(파일) 청년패널2007 5차 조사,부정기,2008,성별 연령별,xlsx
2,174,(파일) 청년패널2007 5차 조사,부정기,2008,재직년수별,xlsx
3,174,(파일) 청년패널2007 5차 조사,부정기,2008,생활근거지별,xlsx
4,174,(파일) 청년패널2007 5차 조사,부정기,2008,최초 채용계급,xlsx
5,174,(파일) 청년패널2007 5차 조사,부정기,2008,채용형태,xlsx
6,174,(파일) 청년패널2007 5차 조사,부정기,2008,학력,xlsx
7,174,(파일) 청년패널2007 5차 조사,부정기,2008,전공분야,xlsx
8,174,(파일) 청년패널2007 5차 조사,부정기,2008,소지학위,xlsx
9,174,(파일) 청년패널2007 5차 조사,부정기,2008,혼인맞벌이,xlsx
10,174,(파일) 청년패널2007 5차 조사,부정기,2008,자녀수,xlsx
1,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,1.조사개요,pdf
2,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,2.조사결과분석,pdf
3,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,3-1.연평균방향별통행속도,pdf
4,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,3-2.연평균방향별통행속도,pdf
5,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,3-3.연평균방향별통행속도,pdf
6,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,3-4.연평균방향별통행속도,pdf
7,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,3-5.연평균방향별통행속도,pdf
8,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,4-1.월별방향별통행속도,pdf
9,201,(파일) 2013년 서울시차량통행속도실태조사,연,2013,4-2.월별방향별통행속도,pdf
1,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-1.가로별통행속도,pdf
2,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-2.가로별통행속도,pdf
3,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-3.가로별통행속도,pdf
4,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-4.가로별통행속도,pdf
5,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-5.가로별통행속도,pdf
6,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-6.가로별통행속도,pdf
7,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-7.가로별통행속도,pdf
8,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-8.가로별통행속도,pdf
9,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-9.가로별통행속도,pdf
10,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-10.가로별통행속도,pdf
11,201,(파일) 2013년 서울시차량통행속도조사(가로별통행속도),연,2013,5-11.가로별통행속도,pdf
1,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,목차,hwp
2,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제1장 서론,hwp
3,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제2장 서울복지실태조사 개요,hwp
4,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제3장 표본설계 및 가중치,hwp
5,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제4장 가구 및 가구원 특성,hwp
6,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제5장 가구경제,hwp
7,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제6장 주거 및 건강,hwp
8,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제7장 사회보장,hwp
9,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제8장 서울시민복지기준 성과지표,hwp
10,201,(파일) 2013년 서울특별시복지실태조사,부정기,2013,제9장 서울복지실태조사 활용 및 발전방안,hwp
1,201,(파일) 2014년 서울시차량통행속도실태조사,연,2014,Ⅰ. 조사개요,pdf
2,201,(파일) 2014년 서울시차량통행속도실태조사,연,2014,Ⅱ. 연도별 통행속도 변화,pdf
3,201,(파일) 2014년 서울시차량통행속도실태조사,연,2014,Ⅲ. 2014년 통행속도 분석,pdf
4,201,(파일) 2014년 서울시차량통행속도실태조사,연,2014,Ⅳ. 2014년 월별 통행속도 분석,pdf
1,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-1. 가로별 통행속도,pdf
2,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-2. 가로별 통행속도,pdf
3,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-3. 가로별 통행속도,pdf
4,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-4. 가로별 통행속도,pdf
5,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-5. 가로별 통행속도,pdf
6,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-6. 가로별 통행속도,pdf
7,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-7. 가로별 통행속도,pdf
8,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-8. 가로별 통행속도,pdf
9,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-9. 가로별 통행속도,pdf
10,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-10. 가로별 통행속도,pdf
11,201,(파일) 2014년 서울시차량통행속도조사(가로별통행속도),연,2014,Ⅴ-11. 가로별 통행속도,pdf
1,201,(파일) 2015년 서울시차량통행속도실태조사,연,2015,Ⅰ. 조사개요,pdf
2,201,(파일) 2015년 서울시차량통행속도실태조사,연,2015,Ⅱ. 연도별 통행속도 변화,pdf
3,201,(파일) 2015년 서울시차량통행속도실태조사,연,2015,Ⅲ. 2015년 통행속도 분석,pdf
4,201,(파일) 2015년 서울시차량통행속도실태조사,연,2015,Ⅳ. 2015년 월별 통행속도 분석,pdf
1,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-1. 가로별 통행속도,pdf
2,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-2. 가로별 통행속도,pdf
3,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-3. 가로별 통행속도,pdf
4,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-4. 가로별 통행속도,pdf
5,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-5. 가로별 통행속도,pdf
6,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-6. 가로별 통행속도,pdf
7,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-7. 가로별 통행속도,pdf
8,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-8. 가로별 통행속도,pdf
9,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-9. 가로별 통행속도,pdf
10,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-10. 가로별 통행속도,pdf
11,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-11. 가로별 통행속도,pdf
12,201,(파일) 2015년 서울시차량통행속도조사(가로별통행속도),연,2015,Ⅴ-12. 가로별 통행속도,pdf
1,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,1. 조사개요,pdf
2,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,2. 표본설계,pdf
3,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,3. 서울시민 생활실태,pdf
4,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,4. 분야별 복지실태,pdf
5,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,5. 서울시민 복지의식,pdf
6,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,6. 조사의 한계와 향후 과제,pdf
7,201,(파일) 2015년 서울특별시복지실태조사,부정기,2015,부록. 조사문항별 결과표,pdf
1,201,(파일) 2016년 서울시차량통행속도실태조사,연,2016,목차,pdf
